Process_ID,Arrival_Time,Burst_Time
4334,10457.18,55
4335,10458.5,80
4336,10462.67,3
4337,10467.57,4
4338,10468.88,60
4339,10473.59,101
4340,10475.34,1
4341,10477.94,17
4342,10479.58,56
4343,10479.78,1
4344,10480.2,12
4345,10484.93,13
4346,10489.03,50
4347,10491.98,4
4348,10493.8,3
4349,10494.56,10
4350,10494.79,2
4351,10494.94,23
4352,10496.96,30
4353,10498.33,15
4354,10505.21,15
4355,10505.35,13
4356,10509.42,9
4357,10509.93,92
4358,10510.15,27
4359,10514.33,16
4360,10514.59,15
4361,10517.75,15
4362,10517.86,11
4363,10517.92,3
4364,10519.96,5
4365,10526.19,17
4366,10526.19,5
4367,10526.65,3
4368,10533.62,42
4369,10533.95,1
4370,10539.05,36
4371,10541.37,12
4372,10541.61,46
4373,10543.08,6
4374,10543.09,5
4375,10543.99,6
4376,10546.82,27
4377,10552.01,23
4378,10552.74,88
4379,10553.74,52
4380,10555.19,1
4381,10556.99,26
4382,10557.71,127
4383,10558.16,20
4384,10561.69,30
4385,10564.44,10
4386,10566.55,2
4387,10568.21,36
4388,10570.29,296
4389,10573.43,9
4390,10573.8,37
4391,10573.97,6
4392,10574.49,4
4393,10576.15,2
4394,10578.46,20
4395,10579.39,1
4396,10580.26,12
4397,10580.34,6
4398,10581.32,109
4399,10582.91,44
4400,10587.78,8
4401,10593.47,6
4402,10594.08,11
4403,10595.25,3
4404,10597.59,4
4405,10599.21,104
4406,10602.77,74
4407,10608.2,9
4408,10609.21,54
4409,10610.96,5
4410,10611.71,42
4411,10612.2,59
4412,10614.99,13
4413,10615.0,59
4414,10616.06,13
4415,10621.66,11
4416,10621.92,1
4417,10628.3,39
4418,10630.34,36
4419,10633.95,22
4420,10633.95,11
4421,10637.49,85
4422,10638.81,6
4423,10640.67,10
4424,10644.4,2
4425,10646.27,25
4426,10646.37,3
4427,10648.56,4
4428,10651.21,38
4429,10654.07,7
4430,10659.68,133
4431,10666.57,11
4432,10667.48,98
4433,10677.66,3
4434,10679.12,4
4435,10679.27,51
4436,10681.31,9
4437,10683.98,36
4438,10686.35,7
4439,10689.5,24
4440,10690.14,36
4441,10690.77,5
4442,10695.46,26
4443,10699.86,110
4444,10703.05,1
4445,10703.74,8
4446,10704.77,50
4447,10707.81,4
4448,10709.6,3
4449,10710.56,4
4450,10710.65,4
4451,10713.7,28
4452,10714.17,7
4453,10714.44,3
4454,10717.95,56
4455,10718.0,10
4456,10721.17,5
4457,10721.36,7
4458,10726.05,21
4459,10728.35,12
4460,10729.89,2
4461,10729.99,83
4462,10732.01,157
4463,10732.09,79
4464,10733.36,47
4465,10735.81,12
4466,10737.64,73
4467,10742.52,84
4468,10743.21,42
4469,10744.03,2
4470,10744.69,5
4471,10750.48,55
4472,10752.87,103
4473,10754.48,77
4474,10754.82,43
4475,10756.18,7
4476,10757.71,1
4477,10759.54,50
4478,10760.23,2
4479,10760.74,34
4480,10763.99,25
4481,10766.83,1
4482,10768.01,4
4483,10770.56,19
4484,10775.75,48
4485,10776.22,9
4486,10777.12,3
4487,10777.17,5
4488,10783.79,61
4489,10786.95,4
4490,10787.62,72
4491,10789.46,35
4492,10790.43,3
4493,10790.86,12
4494,10791.32,4
4495,10791.39,8
4496,10792.4,7
4497,10792.72,14
4498,10796.55,8
4499,10798.99,64
4500,10799.23,1
4501,10802.07,31
4502,10805.98,10
4503,10806.52,52
4504,10807.52,17
4505,10812.44,23
4506,10814.61,45
4507,10818.32,88
4508,10819.12,4
4509,10821.09,6
4510,10822.05,2
4511,10822.83,12
4512,10822.86,6
4513,10825.08,94
4514,10825.3,7
4515,10828.16,98
4516,10835.29,19
4517,10839.62,7
4518,10840.89,4
4519,10841.82,13
4520,10843.24,3
4521,10852.93,199
4522,10857.36,5
4523,10858.48,1
4524,10859.65,2
4525,10866.14,6
4526,10866.4,28
4527,10868.81,51
4528,10868.83,2
4529,10869.78,44
4530,10879.35,37
4531,10884.53,5
4532,10889.2,45
4533,10895.25,6
4534,10910.68,54
4535,10911.43,10
4536,10912.1,9
4537,10918.07,52
4538,10919.97,6
4539,10921.59,76
4540,10922.12,3
4541,10924.13,4
4542,10924.79,20
4543,10926.48,10
4544,10928.65,12
4545,10928.88,29
4546,10932.74,67
4547,10933.46,1
4548,10938.35,3
4549,10938.69,3
4550,10941.74,8
4551,10947.63,36
4552,10954.19,10
4553,10956.03,63
4554,10958.95,38
4555,10959.23,6
4556,10959.42,20
4557,10963.28,3
4558,10965.79,6
4559,10971.09,99
4560,10972.23,5
4561,10974.53,18
4562,10980.4,20
4563,10982.15,8
4564,10983.85,49
4565,10984.34,21
4566,10988.09,7
4567,10991.97,26
4568,10996.92,82
4569,11002.52,5
4570,11011.8,6
4571,11016.87,39
4572,11018.84,11
4573,11018.97,7
4574,11021.58,135
4575,11023.33,2
4576,11024.15,7
4577,11024.58,5
4578,11026.81,32
4579,11029.17,10
4580,11033.02,5
4581,11033.7,59
4582,11038.07,6
4583,11041.06,45
4584,11043.11,30
4585,11043.63,41
4586,11044.62,3
4587,11048.42,37
4588,11052.98,85
4589,11053.25,6
4590,11053.47,57
4591,11056.04,15
4592,11057.17,7
4593,11058.02,10
4594,11059.08,50
4595,11062.04,11
4596,11071.06,10
4597,11071.84,31
4598,11074.67,25
4599,11076.29,1
4600,11077.45,5
4601,11077.5,75
4602,11079.36,100
4603,11088.49,25
4604,11089.61,15
4605,11093.61,59
4606,11098.4,14
4607,11102.5,10
4608,11103.93,32
4609,11104.8,7
4610,11105.9,4
4611,11106.62,16
4612,11107.32,13
4613,11107.45,8
4614,11108.42,11
4615,11109.13,9
4616,11109.59,27
4617,11111.47,1
4618,11111.56,13
4619,11111.65,91
4620,11113.06,33
4621,11114.57,149
4622,11115.37,52
4623,11115.69,1
4624,11117.15,71
4625,11119.75,206
4626,11121.71,6
4627,11125.08,59
4628,11127.92,32
4629,11133.09,1
4630,11136.7,19
4631,11138.88,8
4632,11140.28,4
4633,11141.28,8
4634,11142.91,29
4635,11143.19,23
4636,11146.83,74
4637,11152.72,11
4638,11157.73,46
4639,11158.61,43
4640,11159.89,2
4641,11162.03,122
4642,11163.81,66
4643,11164.09,5
4644,11172.97,80
4645,11173.28,13
4646,11174.7,10
4647,11181.3,30
4648,11185.97,19
4649,11186.85,13
4650,11192.63,6
4651,11202.01,5
4652,11213.73,19
4653,11215.33,114
4654,11216.3,56
4655,11216.49,7
4656,11216.87,7
4657,11220.62,2
4658,11221.35,30
4659,11226.26,10
4660,11228.61,32
4661,11228.85,2
4662,11229.43,6
4663,11232.14,6
4664,11232.72,14
4665,11235.34,9
4666,11240.42,11
4667,11242.34,4
4668,11243.41,63
4669,11244.64,13
4670,11249.82,7
4671,11250.18,5
4672,11251.04,3
4673,11253.42,89
4674,11255.28,10
4675,11255.86,242
4676,11259.25,100
4677,11259.87,2
4678,11267.88,2
4679,11269.35,80
4680,11270.12,14
4681,11272.24,47
4682,11279.5,16
4683,11280.1,64
4684,11284.49,8
4685,11289.14,1
4686,11295.96,18
4687,11297.37,1
4688,11299.45,27
4689,11301.04,40
4690,11301.41,22
4691,11301.42,80
4692,11301.68,26
4693,11307.67,4
4694,11308.17,4
4695,11308.21,10
4696,11310.59,60
4697,11311.11,6
4698,11318.83,1
4699,11319.54,38
4700,11320.42,133
4701,11321.94,14
4702,11322.12,3
4703,11329.88,56
4704,11334.02,44
4705,11342.61,142
4706,11343.77,44
4707,11344.28,2
4708,11354.33,43
4709,11354.58,30
4710,11356.51,20
4711,11359.22,8
4712,11360.07,3
4713,11367.11,13
4714,11367.77,3
4715,11369.55,9
4716,11370.8,12
4717,11371.96,2
4718,11374.47,44
4719,11375.6,10
4720,11377.96,70
4721,11379.09,12
4722,11380.76,4
4723,11381.4,37
4724,11385.15,5
4725,11385.8,1
4726,11387.97,23
4727,11393.21,45
4728,11393.25,94
4729,11394.64,18
4730,11397.27,173
4731,11397.69,3
4732,11401.16,11
4733,11402.2,6
4734,11403.51,50
4735,11406.56,74
4736,11409.05,33
4737,11411.26,5
4738,11413.53,13
4739,11415.13,34
4740,11415.69,30
4741,11416.29,13
4742,11416.86,73
4743,11424.85,14
4744,11427.92,7
4745,11431.12,98
4746,11432.15,4
4747,11436.43,6
4748,11437.47,6
4749,11438.78,19
4750,11439.03,32
4751,11440.11,6
4752,11441.27,4
4753,11445.01,29
4754,11448.55,18
4755,11448.86,11
4756,11451.01,14
4757,11456.52,3
4758,11457.92,12
4759,11459.62,62
4760,11461.38,4
4761,11461.44,19
4762,11461.76,8
4763,11462.89,50
4764,11471.37,17
4765,11473.51,59
4766,11475.12,79
4767,11479.94,95
4768,11480.8,6
4769,11481.14,9
4770,11486.64,17
4771,11493.58,7
4772,11494.75,32
4773,11497.21,33
4774,11499.24,15
4775,11502.32,9
4776,11504.65,41
4777,11512.12,31
4778,11513.89,41
4779,11514.11,8
4780,11515.26,27
4781,11515.43,20
4782,11516.25,145
4783,11522.28,37
4784,11524.24,1
4785,11524.5,6
4786,11524.71,12
4787,11525.93,9
4788,11528.89,54
4789,11529.03,82
4790,11529.24,35
4791,11534.08,20
4792,11534.49,19
4793,11534.66,5
4794,11535.6,5
4795,11537.41,111
4796,11540.08,63
4797,11542.43,4
4798,11543.77,11
4799,11548.39,25
4800,11553.91,11
4801,11558.81,53
4802,11559.61,46
4803,11562.76,1
4804,11562.82,15
4805,11566.29,68
4806,11567.65,37
4807,11569.8,23
4808,11573.53,35
4809,11574.95,7
4810,11577.66,6
4811,11578.59,2
4812,11581.44,22
4813,11581.59,32
4814,11581.8,75
4815,11587.0,5
4816,11590.03,92
4817,11592.07,5
4818,11593.92,14
4819,11595.58,79
4820,11596.03,41
4821,11596.43,32
4822,11596.97,15
4823,11598.21,19
4824,11599.7,14
4825,11606.63,41
4826,11608.74,28
4827,11611.69,88
4828,11612.79,8
4829,11613.68,18
4830,11616.06,106
4831,11620.79,95
4832,11621.9,7
4833,11628.43,26
4834,11630.51,14
4835,11632.41,9
4836,11633.36,3
4837,11633.49,8
4838,11638.73,65
4839,11641.55,8
4840,11644.37,1
4841,11652.43,11
4842,11658.88,39
4843,11661.65,44
4844,11669.29,74
4845,11672.32,1
4846,11674.41,24
4847,11674.81,105
4848,11674.85,46
4849,11675.65,14
4850,11682.91,12
4851,11685.25,8
4852,11688.98,6
4853,11691.12,10
4854,11694.24,8
4855,11695.39,21
4856,11695.85,1
4857,11695.91,9
4858,11699.96,29
4859,11711.06,94
4860,11717.98,1
4861,11718.44,15
4862,11718.67,80
4863,11723.61,53
4864,11725.51,1
4865,11726.29,6
4866,11726.41,76
4867,11727.3,1
4868,11728.1,80
4869,11728.45,3
4870,11730.86,2
4871,11734.03,80
4872,11736.08,6
4873,11737.58,10
4874,11741.54,53
4875,11741.64,5
4876,11742.58,1
4877,11745.59,11
4878,11756.94,13
4879,11757.74,60
4880,11758.86,10
4881,11762.17,8
4882,11764.07,43
4883,11764.93,20
4884,11765.52,22
4885,11765.6,32
4886,11770.83,17
4887,11777.42,27
4888,11778.87,55
4889,11782.3,4
4890,11784.81,23
4891,11784.86,78
4892,11786.13,67
4893,11787.62,10
4894,11788.47,11
4895,11789.45,12
4896,11789.89,32
4897,11790.82,9
4898,11801.49,72
4899,11805.13,5
4900,11806.19,37
4901,11811.15,2
4902,11812.49,109
4903,11816.95,60
4904,11817.45,45
4905,11820.17,24
4906,11821.15,14
4907,11825.65,4
4908,11827.56,18
4909,11827.72,6
4910,11827.94,2
4911,11832.57,8
4912,11835.53,52
4913,11842.58,40
4914,11852.01,99
4915,11854.58,30
4916,11866.14,14
4917,11866.38,23
4918,11868.93,87
4919,11871.27,5
4920,11873.7,37
4921,11874.04,13
4922,11875.03,36
4923,11876.7,24
4924,11880.22,19
4925,11886.02,7
4926,11886.67,7
4927,11886.73,26
4928,11889.83,5
4929,11892.54,38
4930,11895.3,2
4931,11896.7,4
4932,11897.98,6
4933,11901.6,44
4934,11902.98,13
4935,11906.01,22
4936,11908.36,41
4937,11908.65,2
4938,11910.43,10
4939,11912.31,46
4940,11913.13,17
4941,11913.79,6
4942,11915.18,7
4943,11915.7,6
4944,11916.78,25
4945,11917.9,54
4946,11921.06,18
4947,11926.74,5
4948,11934.36,74
4949,11934.42,14
4950,11935.22,42
4951,11936.02,14
4952,11937.46,2
4953,11940.7,59
4954,11941.27,12
4955,11948.02,32
4956,11948.26,37
4957,11950.33,26
4958,11952.65,3
4959,11956.89,30
4960,11957.59,14
4961,11966.03,4
4962,11969.1,1
4963,11971.31,69
4964,11974.59,15
4965,11974.7,48
4966,11975.05,5
4967,11977.78,40
4968,11978.33,2
4969,11980.32,10
4970,11980.5,4
4971,11980.79,10
4972,11988.36,13
4973,11995.6,10
4974,11997.12,21
4975,11998.22,8
4976,12000.38,11
4977,12001.04,4
4978,12001.34,1
4979,12005.87,4
4980,12007.96,11
4981,12008.9,58
4982,12010.19,6
4983,12011.46,5
4984,12016.59,3
4985,12017.72,41
4986,12022.68,41
4987,12023.93,20
4988,12024.29,63
4989,12024.58,53
4990,12026.81,56
4991,12030.48,24
4992,12031.64,38
4993,12032.34,35
4994,12042.3,129
4995,12043.37,13
4996,12044.79,33
4997,12051.03,27
4998,12052.6,5
4999,12053.25,40
5000,12056.77,2
5001,12059.09,3
5002,12060.73,16
5003,12060.84,6
5004,12061.31,48
5005,12063.95,20
5006,12064.68,11
5007,12068.29,25
5008,12070.26,100
5009,12070.66,91
5010,12072.03,6
5011,12076.6,2
5012,12078.78,61
5013,12080.54,3
5014,12081.89,42
5015,12082.08,44
5016,12082.99,29
5017,12089.48,21
5018,12091.37,4
5019,12094.41,20
5020,12095.55,52
5021,12095.81,2
5022,12098.28,6
5023,12107.99,21
5024,12109.76,45
5025,12111.47,4
5026,12113.44,16
5027,12114.07,3
5028,12118.52,1
5029,12124.18,41
5030,12129.13,7
5031,12129.61,42
5032,12130.89,51
5033,12141.55,6
5034,12142.47,3
5035,12148.36,5
5036,12148.57,11
5037,12151.04,104
5038,12151.12,24
5039,12151.48,26
5040,12156.35,73
5041,12156.5,29
5042,12157.0,34
5043,12159.35,28
5044,12163.76,18
5045,12166.07,17
5046,12168.22,14
5047,12168.67,1
5048,12169.95,26
5049,12173.53,75
5050,12174.4,7
5051,12175.74,56
5052,12177.72,23
5053,12177.86,2
5054,12196.15,4
5055,12197.07,60
5056,12198.11,77
5057,12200.07,37
5058,12201.09,3
5059,12201.2,93
5060,12202.4,9
5061,12205.77,2
5062,12206.15,118
5063,12209.24,64
5064,12209.29,81
5065,12209.9,8
5066,12213.43,4
5067,12213.72,8
5068,12216.65,102
5069,12225.54,41
5070,12230.31,27
5071,12236.23,58
5072,12239.31,8
5073,12243.78,8
5074,12245.42,6
5075,12246.92,9
5076,12254.17,1
5077,12256.16,81
5078,12259.0,11
5079,12261.33,17
5080,12265.64,8
5081,12265.97,41
5082,12266.7,96
5083,12271.8,109
5084,12272.56,5
5085,12272.57,3
5086,12276.08,7
5087,12276.89,3
5088,12277.73,6
5089,12281.53,63
5090,12287.77,27
5091,12290.62,7
5092,12291.34,50
5093,12296.96,15
5094,12299.68,112
5095,12301.02,41
5096,12306.77,163
5097,12307.79,75
5098,12311.78,5
5099,12313.59,40
5100,12316.26,5
5101,12317.48,37
5102,12321.37,19
5103,12322.45,14
5104,12323.13,43
5105,12323.71,33
5106,12323.81,17
5107,12330.06,8
5108,12330.86,3
5109,12331.03,1
5110,12332.38,6
5111,12338.99,57
5112,12344.39,10
5113,12345.35,23
5114,12347.79,2
5115,12349.43,54
5116,12353.73,7
5117,12355.16,3
5118,12355.42,15
5119,12356.51,6
5120,12360.73,7
5121,12361.84,4
5122,12362.32,8
5123,12367.83,11
5124,12384.54,8
5125,12385.7,78
5126,12402.15,5
5127,12404.63,12
5128,12405.73,12
5129,12407.86,11
5130,12407.91,15
5131,12408.94,38
5132,12414.84,4
5133,12414.93,4
5134,12417.33,3
5135,12419.24,35
5136,12419.92,5
5137,12421.67,4
5138,12424.94,7
5139,12425.94,2
5140,12428.05,84
5141,12431.75,6
5142,12432.77,8
5143,12434.33,3
5144,12435.39,7
5145,12435.79,10
5146,12450.1,8
5147,12451.28,93
5148,12451.59,58
5149,12454.51,22
5150,12455.8,5
5151,12456.0,26
5152,12456.93,81
5153,12457.25,48
5154,12459.37,18
5155,12461.48,22
5156,12464.9,39
5157,12465.24,9
5158,12465.83,4
5159,12466.75,10
5160,12469.83,22
5161,12472.27,21
5162,12473.14,15
5163,12474.11,16
5164,12484.6,34
5165,12488.81,7
5166,12493.69,3
5167,12497.03,5
5168,12498.8,22
5169,12502.95,158
5170,12503.25,52
5171,12505.33,5
5172,12507.84,19
5173,12508.58,41
5174,12509.21,38
5175,12520.03,31
5176,12522.0,5
5177,12526.88,2
5178,12528.94,16
5179,12532.08,15
5180,12537.2,19
5181,12542.3,1
5182,12544.87,151
5183,12549.13,45
5184,12554.27,2
5185,12554.91,3
5186,12556.17,47
5187,12556.66,21
5188,12569.13,2
5189,12582.28,60
5190,12582.41,34
5191,12582.49,5
5192,12584.3,4
5193,12586.41,13
5194,12587.34,31
5195,12593.72,3
5196,12597.62,157
5197,12601.88,3
5198,12608.75,2
5199,12609.2,47
5200,12613.24,4
5201,12616.93,51
5202,12617.19,14
5203,12619.41,43
5204,12619.88,8
5205,12619.91,15
5206,12622.69,56
5207,12632.74,4
5208,12641.82,88
5209,12642.67,10
5210,12642.99,25
5211,12644.89,18
5212,12648.44,4
5213,12654.48,7
5214,12656.96,44
5215,12667.8,1
5216,12670.25,27
5217,12674.62,34
5218,12679.47,3
5219,12681.16,35
5220,12681.16,36
5221,12684.33,5
5222,12685.21,5
5223,12687.26,132
5224,12687.4,3
5225,12687.73,13
5226,12688.61,49
5227,12688.78,59
5228,12689.1,72
5229,12689.27,28
5230,12692.8,4
5231,12696.58,1
5232,12696.61,3
5233,12703.14,2
5234,12709.44,10
5235,12715.6,9
5236,12716.26,61
5237,12716.52,7
5238,12717.2,5
5239,12720.13,30
5240,12720.57,8
5241,12721.8,67
5242,12723.14,4
5243,12723.39,28
5244,12723.74,7
5245,12724.42,4
5246,12725.22,16
5247,12727.21,83
5248,12731.89,11
5249,12734.73,7
5250,12740.86,12
5251,12749.45,5
5252,12750.0,14
5253,12751.99,16
5254,12752.25,45
5255,12753.0,39
5256,12753.97,8
5257,12755.19,26
5258,12760.12,62
5259,12761.6,7
5260,12762.4,81
5261,12762.78,7
5262,12763.06,6
5263,12764.3,2
5264,12764.78,12
5265,12768.51,10
5266,12769.46,44
5267,12772.12,6
5268,12775.83,6
5269,12777.71,6
5270,12782.81,77
5271,12784.3,77
5272,12789.0,5
5273,12789.59,33
5274,12794.12,55
5275,12794.6,6
5276,12796.75,4
5277,12801.58,7
5278,12801.74,63
5279,12805.2,1
5280,12806.13,39
5281,12807.87,101
5282,12809.83,4
5283,12815.07,19
5284,12819.83,9
5285,12821.87,11
5286,12822.98,23
5287,12827.63,138
5288,12827.88,5
5289,12829.14,4
5290,12830.14,4
5291,12832.77,14
5292,12834.55,14
5293,12838.71,3
5294,12840.79,6
5295,12848.4,61
5296,12851.0,22
5297,12857.67,16
5298,12867.13,3
5299,12872.11,5
5300,12873.45,1
5301,12873.85,6
5302,12879.06,11
5303,12879.58,38
5304,12883.19,7
5305,12885.36,36
5306,12885.95,8
5307,12886.14,14
5308,12888.23,20
5309,12890.6,1
5310,12891.3,61
5311,12891.67,60
5312,12892.19,92
5313,12892.68,61
5314,12895.37,11
5315,12896.68,4
5316,12901.38,88
5317,12904.94,4
5318,12905.45,1
5319,12905.74,27
5320,12910.03,85
5321,12923.6,7
5322,12927.65,30
5323,12931.54,32
5324,12933.05,19
5325,12935.31,6
5326,12946.6,9
5327,12949.37,194
5328,12950.17,4
5329,12950.97,19
5330,12953.31,4
5331,12953.58,59
5332,12961.68,17
5333,12964.45,46
5334,12967.06,22
5335,12967.13,5
5336,12968.8,2
5337,12969.17,86
5338,12970.04,135
5339,12970.07,44
5340,12970.49,4
5341,12971.67,13
5342,12972.33,40
5343,12973.38,16
5344,12976.88,9
5345,12978.9,21
5346,12984.19,21
5347,12984.29,44
5348,12986.62,7
5349,12988.28,5
5350,12993.81,4
5351,12995.81,31
5352,12998.94,6
5353,13001.97,8
5354,13003.39,51
5355,13005.64,17
5356,13007.13,13
5357,13011.23,4
5358,13014.07,3
5359,13015.02,5
5360,13018.62,9
5361,13018.8,1
5362,13019.46,90
5363,13021.86,9
5364,13032.08,49
5365,13034.6,5
5366,13037.47,10
5367,13037.74,35
5368,13037.93,6
5369,13038.47,24
5370,13040.13,6
5371,13041.15,52
5372,13041.94,3
5373,13044.33,6
5374,13052.98,20
5375,13056.67,41
5376,13068.75,13
5377,13069.02,6
5378,13077.79,43
5379,13080.55,12
5380,13082.46,75
5381,13086.45,1
5382,13088.51,82
5383,13090.42,118
5384,13090.68,4
5385,13094.43,5
5386,13095.56,6
5387,13097.92,3
5388,13099.16,102
5389,13102.54,133
5390,13103.77,16
5391,13105.44,1
5392,13109.06,33
5393,13112.67,5
5394,13112.7,6
5395,13114.09,54
5396,13115.68,7
5397,13116.42,48
5398,13118.71,16
5399,13118.96,69
5400,13121.19,45
5401,13122.25,77
5402,13123.05,8
5403,13124.81,78
5404,13127.66,120
5405,13128.74,97
5406,13129.35,2
5407,13130.71,47
5408,13139.42,64
5409,13139.8,2
5410,13143.7,10
5411,13147.53,10
5412,13158.14,23
5413,13163.49,6
5414,13163.77,61
5415,13164.29,118
5416,13164.7,49
5417,13167.4,2
5418,13170.11,2
5419,13171.68,5
5420,13175.58,61
5421,13175.75,11
5422,13180.58,3
5423,13181.31,63
5424,13181.9,14
5425,13186.07,4
5426,13187.63,10
5427,13191.36,18
5428,13191.49,2
5429,13193.84,9
5430,13194.94,5
5431,13195.77,1
5432,13196.61,2
5433,13202.68,8
5434,13208.46,146
5435,13209.4,50
5436,13211.08,259
5437,13212.6,73
5438,13214.1,31
5439,13222.06,83
5440,13229.12,2
5441,13231.84,53
5442,13232.96,8
5443,13235.25,53
5444,13235.9,23
5445,13239.3,1
5446,13240.08,78
5447,13256.69,42
5448,13265.63,61
5449,13266.02,23
5450,13267.16,9
5451,13276.69,24
5452,13278.26,43
5453,13281.1,44
5454,13283.35,20
5455,13284.13,2
5456,13291.88,62
5457,13293.53,26
5458,13294.23,4
5459,13298.7,13
5460,13299.36,8
5461,13299.68,49
5462,13315.63,6
5463,13318.6,13
5464,13322.4,5
5465,13322.44,35
5466,13322.85,15
5467,13323.49,1
5468,13324.34,3
5469,13324.81,32
5470,13325.51,89
5471,13326.12,8
5472,13328.44,3
5473,13331.5,2
5474,13332.5,90
5475,13335.36,2
5476,13336.53,34
5477,13337.32,38
5478,13337.49,66
5479,13340.85,5
5480,13341.02,2
5481,13341.66,11
5482,13342.24,11
5483,13343.26,25
5484,13347.84,57
5485,13351.95,2
5486,13362.06,121
5487,13364.8,38
5488,13376.21,80
5489,13376.64,23
5490,13378.06,51
5491,13379.64,48
5492,13381.96,9
5493,13382.1,10
5494,13383.39,89
5495,13383.43,6
5496,13383.43,7
5497,13385.82,36
5498,13388.47,36
5499,13388.61,29
5500,13390.78,5
5501,13393.49,3
5502,13393.72,82
5503,13393.92,71
5504,13394.53,6
5505,13395.27,8
5506,13398.12,29
5507,13400.69,7
5508,13401.05,97
5509,13401.9,17
5510,13403.79,127
5511,13406.66,82
5512,13408.86,9
5513,13412.63,14
5514,13418.44,24
5515,13419.66,13
5516,13419.81,15
5517,13421.99,47
5518,13422.31,50
5519,13424.57,5
5520,13426.52,6
5521,13427.75,8
5522,13432.07,9
5523,13432.68,29
5524,13436.3,32
5525,13443.69,72
5526,13446.24,9
5527,13447.47,4
5528,13447.55,45
5529,13450.52,140
5530,13452.56,1
5531,13453.37,1
5532,13454.6,14
5533,13458.9,42
5534,13464.55,3
5535,13469.58,5
5536,13469.67,11
5537,13470.43,10
5538,13473.05,6
5539,13473.26,112
5540,13478.17,13
5541,13485.23,33
5542,13485.92,3
5543,13487.03,8
5544,13490.38,80
5545,13492.06,30
5546,13492.67,9
5547,13495.87,39
5548,13499.3,105
5549,13500.59,17
5550,13512.64,77
5551,13513.7,24
5552,13514.27,5
5553,13517.23,6
5554,13517.73,77
5555,13518.57,1
5556,13519.24,5
5557,13522.57,49
5558,13526.52,6
5559,13527.29,132
5560,13529.95,16
5561,13531.43,90
5562,13534.98,5
5563,13535.95,8
5564,13536.08,3
5565,13537.11,3
5566,13540.71,90
5567,13544.13,14
5568,13547.57,3
5569,13548.84,8
5570,13555.2,20
5571,13557.75,11
5572,13559.14,3
5573,13561.38,52
5574,13565.58,29
5575,13568.78,26
5576,13573.3,9
5577,13580.17,48
5578,13580.92,25
5579,13584.43,32
5580,13589.67,10
5581,13590.17,43
5582,13591.16,22
5583,13591.59,10
5584,13593.59,27
5585,13593.92,83
5586,13594.07,89
5587,13596.12,9
5588,13602.64,11
5589,13606.81,9
5590,13607.72,19
5591,13608.33,17
5592,13608.8,20
5593,13609.55,2
5594,13611.77,6
5595,13618.19,79
5596,13620.38,19
5597,13622.05,5
5598,13625.52,43
5599,13626.0,41
5600,13626.37,47
5601,13626.85,8
5602,13631.39,5
5603,13632.56,5
5604,13633.54,10
5605,13633.95,2
5606,13636.33,150
5607,13639.92,179
5608,13646.76,13
5609,13647.65,111
5610,13650.01,29
5611,13650.5,34
5612,13651.86,1
5613,13652.35,50
5614,13653.99,7
5615,13656.84,9
5616,13660.85,18
5617,13660.94,48
5618,13662.05,9
5619,13662.92,10
5620,13670.7,4
5621,13672.03,167
5622,13673.46,43
5623,13675.51,54
5624,13675.65,5
5625,13679.9,4
5626,13680.88,12
5627,13682.52,2
5628,13684.76,13
5629,13685.64,8
5630,13693.78,6
5631,13695.17,24
5632,13697.17,7
5633,13697.56,12
5634,13698.1,54
5635,13701.72,47
5636,13702.01,6
5637,13703.1,5
5638,13704.45,25
5639,13705.34,71
5640,13706.62,56
5641,13707.15,12
5642,13709.27,5
5643,13710.79,44
5644,13711.61,2
5645,13718.78,19
5646,13720.1,7
5647,13725.34,1
5648,13725.92,9
5649,13729.95,34
5650,13730.56,191
5651,13731.58,7
5652,13732.86,69
5653,13734.7,33
5654,13735.19,18
5655,13737.39,104
5656,13742.73,15
5657,13743.89,36
5658,13746.63,26
5659,13748.61,73
5660,13752.68,4
5661,13754.69,3
5662,13754.91,7
5663,13755.95,57
5664,13759.78,6
5665,13762.48,23
5666,13772.07,7
5667,13773.25,7
5668,13778.43,27
5669,13783.89,118
5670,13788.08,33
5671,13791.94,8
5672,13800.52,16
5673,13814.42,1
5674,13816.79,49
5675,13816.93,17
5676,13817.53,49
5677,13818.92,6
5678,13820.03,12
5679,13821.48,45
5680,13825.51,60
5681,13827.01,53
5682,13828.04,109
5683,13830.72,10
5684,13830.87,29
5685,13831.34,27
5686,13834.14,3
5687,13834.19,3
5688,13835.12,84
5689,13837.0,9
5690,13837.22,6
5691,13838.69,9
5692,13839.55,92
5693,13840.92,41
5694,13856.72,77
5695,13856.73,38
5696,13860.01,20
5697,13862.46,7
5698,13868.98,18
5699,13873.2,40
5700,13873.29,8
5701,13873.75,30
5702,13875.54,11
5703,13875.78,43
5704,13881.75,12
5705,13889.0,48
5706,13889.06,6
5707,13895.04,30
5708,13895.33,50
5709,13896.54,8
5710,13901.6,9
5711,13902.74,9
5712,13905.28,22
5713,13908.64,16
5714,13910.58,10
5715,13911.92,7
5716,13916.96,9
5717,13924.62,68
5718,13924.63,34
5719,13924.73,4
5720,13925.47,36
5721,13926.38,3
5722,13926.64,1
5723,13926.75,10
5724,13928.22,162
5725,13930.74,41
5726,13933.3,19
5727,13940.97,6
5728,13943.56,18
5729,13944.05,9
5730,13945.88,50
